TODO,LOC,TODO/LOC,FILE
1,101,0.99%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibCore/Directory.cpp">Userland/Libraries/LibCore/Directory.cpp</a>
2,151,1.32%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibCore/EventReceiver.cpp">Userland/Libraries/LibCore/EventReceiver.cpp</a>
1,154,0.65%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibCore/Command.cpp">Userland/Libraries/LibCore/Command.cpp</a>
8,408,1.96%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibCore/Process.cpp">Userland/Libraries/LibCore/Process.cpp</a>
4,122,3.28%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibCore/Process.h">Userland/Libraries/LibCore/Process.h</a>
2,314,0.64%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibCore/Account.cpp">Userland/Libraries/LibCore/Account.cpp</a>
1,45,2.22%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibCore/Proxy.h">Userland/Libraries/LibCore/Proxy.h</a>
1,61,1.64%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibCore/MachPort.h">Userland/Libraries/LibCore/MachPort.h</a>
1,102,0.98%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibCore/TCPServer.cpp">Userland/Libraries/LibCore/TCPServer.cpp</a>
1,47,2.13%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibCore/MimeData.h">Userland/Libraries/LibCore/MimeData.h</a>
1,390,0.26%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibCore/Socket.h">Userland/Libraries/LibCore/Socket.h</a>
2,138,1.45%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibCards/CardGame.cpp">Userland/Libraries/LibCards/CardGame.cpp</a>
10,425,2.35%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibCards/CardPainter.cpp">Userland/Libraries/LibCards/CardPainter.cpp</a>
1,347,0.29%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibCards/CardStack.cpp">Userland/Libraries/LibCards/CardStack.cpp</a>
1,54,1.85%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibGPU/Driver.cpp">Userland/Libraries/LibGPU/Driver.cpp</a>
2,13,15.38%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibGPU/Config.h">Userland/Libraries/LibGPU/Config.h</a>
1,62,1.61%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibProtocol/WebSocket.cpp">Userland/Libraries/LibProtocol/WebSocket.cpp</a>
1,125,0.80%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibProtocol/RequestClient.cpp">Userland/Libraries/LibProtocol/RequestClient.cpp</a>
3,129,2.33%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibProtocol/Request.cpp">Userland/Libraries/LibProtocol/Request.cpp</a>
1,373,0.27%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibFileSystem/FileSystem.cpp">Userland/Libraries/LibFileSystem/FileSystem.cpp</a>
2,350,0.57%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibDebug/Dwarf/DwarfInfo.cpp">Userland/Libraries/LibDebug/Dwarf/DwarfInfo.cpp</a>
1,81,1.23%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibDebug/Dwarf/DIE.cpp">Userland/Libraries/LibDebug/Dwarf/DIE.cpp</a>
1,125,0.80%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibDebug/Dwarf/CompilationUnit.cpp">Userland/Libraries/LibDebug/Dwarf/CompilationUnit.cpp</a>
1,56,1.79%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibDebug/Dwarf/AbbreviationsMap.cpp">Userland/Libraries/LibDebug/Dwarf/AbbreviationsMap.cpp</a>
1,36,2.78%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibDebug/Dwarf/AddressRanges.h">Userland/Libraries/LibDebug/Dwarf/AddressRanges.h</a>
8,267,3.00%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibDebug/DebugSession.h">Userland/Libraries/LibDebug/DebugSession.h</a>
7,420,1.67%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibDebug/DebugSession.cpp">Userland/Libraries/LibDebug/DebugSession.cpp</a>
6,384,1.56%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibDebug/DebugInfo.cpp">Userland/Libraries/LibDebug/DebugInfo.cpp</a>
1,51,1.96%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibDebug/ProcessInspector.cpp">Userland/Libraries/LibDebug/ProcessInspector.cpp</a>
3,316,0.95%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibSyntax/Document.cpp">Userland/Libraries/LibSyntax/Document.cpp</a>
2,131,1.53%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibSyntax/Highlighter.h">Userland/Libraries/LibSyntax/Highlighter.h</a>
1,116,0.86%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibXML/DOM/DocumentTypeDeclaration.h">Userland/Libraries/LibXML/DOM/DocumentTypeDeclaration.h</a>
7,1355,0.52%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibXML/Parser/Parser.cpp">Userland/Libraries/LibXML/Parser/Parser.cpp</a>
1,10,10.00%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibXML/FundamentalTypes.h">Userland/Libraries/LibXML/FundamentalTypes.h</a>
2,58,3.45%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibGfx/ICC/WellKnownProfiles.cpp">Userland/Libraries/LibGfx/ICC/WellKnownProfiles.cpp</a>
3,850,0.35%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibGfx/ICC/TagTypes.cpp">Userland/Libraries/LibGfx/ICC/TagTypes.cpp</a>
36,1029,3.50%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibGfx/ICC/Profile.cpp">Userland/Libraries/LibGfx/ICC/Profile.cpp</a>
7,938,0.75%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibGfx/ICC/TagTypes.h">Userland/Libraries/LibGfx/ICC/TagTypes.h</a>
6,579,1.04%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibGfx/ICC/BinaryWriter.cpp">Userland/Libraries/LibGfx/ICC/BinaryWriter.cpp</a>
3,249,1.20%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibGfx/ICC/Profile.h">Userland/Libraries/LibGfx/ICC/Profile.h</a>
1,261,0.38%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibGfx/ImageFormats/ISOBMFF/JPEG2000Boxes.cpp">Userland/Libraries/LibGfx/ImageFormats/ISOBMFF/JPEG2000Boxes.cpp</a>
2,200,1.00%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibGfx/ImageFormats/TGALoader.cpp">Userland/Libraries/LibGfx/ImageFormats/TGALoader.cpp</a>
1,48,2.08%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibGfx/ImageFormats/PortableFormatWriter.cpp">Userland/Libraries/LibGfx/ImageFormats/PortableFormatWriter.cpp</a>
6,248,2.42%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibGfx/ImageFormats/WebPWriter.cpp">Userland/Libraries/LibGfx/ImageFormats/WebPWriter.cpp</a>
1,61,1.64%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibGfx/ImageFormats/TinyVGLoader.h">Userland/Libraries/LibGfx/ImageFormats/TinyVGLoader.h</a>
1,188,0.53%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibGfx/ImageFormats/QOILoader.cpp">Userland/Libraries/LibGfx/ImageFormats/QOILoader.cpp</a>
1,155,0.65%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibGfx/ImageFormats/GIFWriter.cpp">Userland/Libraries/LibGfx/ImageFormats/GIFWriter.cpp</a>
1,191,0.52%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibGfx/ImageFormats/ICOLoader.cpp">Userland/Libraries/LibGfx/ImageFormats/ICOLoader.cpp</a>
4,1249,0.32%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibGfx/ImageFormats/PNGLoader.cpp">Userland/Libraries/LibGfx/ImageFormats/PNGLoader.cpp</a>
4,92,4.35%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibGfx/ImageFormats/AnimationWriter.cpp">Userland/Libraries/LibGfx/ImageFormats/AnimationWriter.cpp</a>
6,741,0.81%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibGfx/ImageFormats/JPEG2000Loader.cpp">Userland/Libraries/LibGfx/ImageFormats/JPEG2000Loader.cpp</a>
6,626,0.96%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibGfx/ImageFormats/TIFFLoader.cpp">Userland/Libraries/LibGfx/ImageFormats/TIFFLoader.cpp</a>
5,1195,0.42%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibGfx/ImageFormats/BMPLoader.cpp">Userland/Libraries/LibGfx/ImageFormats/BMPLoader.cpp</a>
9,535,1.68%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibGfx/ImageFormats/WebPWriterLossless.cpp">Userland/Libraries/LibGfx/ImageFormats/WebPWriterLossless.cpp</a>
51,1745,2.92%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibGfx/ImageFormats/JBIG2Loader.cpp">Userland/Libraries/LibGfx/ImageFormats/JBIG2Loader.cpp</a>
2,532,0.38%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibGfx/ImageFormats/TinyVGLoader.cpp">Userland/Libraries/LibGfx/ImageFormats/TinyVGLoader.cpp</a>
2,378,0.53%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibGfx/ImageFormats/PNGWriter.cpp">Userland/Libraries/LibGfx/ImageFormats/PNGWriter.cpp</a>
2,394,0.51%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibGfx/ImageFormats/JPEGXLEntropyDecoder.cpp">Userland/Libraries/LibGfx/ImageFormats/JPEGXLEntropyDecoder.cpp</a>
1,52,1.92%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibGfx/ImageFormats/PAMLoader.cpp">Userland/Libraries/LibGfx/ImageFormats/PAMLoader.cpp</a>
4,498,0.80%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibGfx/ImageFormats/WebPLoader.cpp">Userland/Libraries/LibGfx/ImageFormats/WebPLoader.cpp</a>
4,849,0.47%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibGfx/ImageFormats/WebPLoaderLossy.cpp">Userland/Libraries/LibGfx/ImageFormats/WebPLoaderLossy.cpp</a>
47,1601,2.94%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibGfx/ImageFormats/JPEGXLLoader.cpp">Userland/Libraries/LibGfx/ImageFormats/JPEGXLLoader.cpp</a>
2,74,2.70%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibGfx/ImageFormats/PAMLoader.h">Userland/Libraries/LibGfx/ImageFormats/PAMLoader.h</a>
2,168,1.19%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibGfx/ImageFormats/QOIWriter.cpp">Userland/Libraries/LibGfx/ImageFormats/QOIWriter.cpp</a>
1,573,0.17%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibGfx/ImageFormats/DDSLoader.cpp">Userland/Libraries/LibGfx/ImageFormats/DDSLoader.cpp</a>
1,44,2.27%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibGfx/ImageFormats/PNGWriter.h">Userland/Libraries/LibGfx/ImageFormats/PNGWriter.h</a>
4,1580,0.25%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibGfx/ImageFormats/JPEGLoader.cpp">Userland/Libraries/LibGfx/ImageFormats/JPEGLoader.cpp</a>
6,116,5.17%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibGfx/Filters/GenericConvolutionFilter.h">Userland/Libraries/LibGfx/Filters/GenericConvolutionFilter.h</a>
1,240,0.42%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibGfx/Filters/StackBlurFilter.cpp">Userland/Libraries/LibGfx/Filters/StackBlurFilter.cpp</a>
1,119,0.84%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibGfx/Font/OpenType/Hinting/Opcodes.cpp">Userland/Libraries/LibGfx/Font/OpenType/Hinting/Opcodes.cpp</a>
23,617,3.73%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibGfx/Font/OpenType/Tables.cpp">Userland/Libraries/LibGfx/Font/OpenType/Tables.cpp</a>
9,302,2.98%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibGfx/Font/OpenType/Glyf.cpp">Userland/Libraries/LibGfx/Font/OpenType/Glyf.cpp</a>
1,182,0.55%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibGfx/Font/OpenType/Cmap.cpp">Userland/Libraries/LibGfx/Font/OpenType/Cmap.cpp</a>
3,57,5.26%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibGfx/Font/OpenType/DataTypes.h">Userland/Libraries/LibGfx/Font/OpenType/DataTypes.h</a>
10,627,1.59%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibGfx/Font/OpenType/Font.cpp">Userland/Libraries/LibGfx/Font/OpenType/Font.cpp</a>
5,823,0.61%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibGfx/Font/WOFF2/Font.cpp">Userland/Libraries/LibGfx/Font/WOFF2/Font.cpp</a>
1,23,4.35%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibGfx/Font/VectorFont.cpp">Userland/Libraries/LibGfx/Font/VectorFont.cpp</a>
1,223,0.45%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibGfx/Font/FontDatabase.cpp">Userland/Libraries/LibGfx/Font/FontDatabase.cpp</a>
1,381,0.26%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibGfx/Font/BitmapFont.cpp">Userland/Libraries/LibGfx/Font/BitmapFont.cpp</a>
2,160,1.25%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibGfx/Font/Font.h">Userland/Libraries/LibGfx/Font/Font.h</a>
6,89,6.74%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibGfx/Font/ScaledFont.h">Userland/Libraries/LibGfx/Font/ScaledFont.h</a>
1,319,0.31%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibGfx/Bitmap.h">Userland/Libraries/LibGfx/Bitmap.h</a>
2,205,0.98%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibGfx/TextLayout.cpp">Userland/Libraries/LibGfx/TextLayout.cpp</a>
1,39,2.56%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibGfx/PathClipper.cpp">Userland/Libraries/LibGfx/PathClipper.cpp</a>
2,255,0.78%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibGfx/DisjointRectSet.h">Userland/Libraries/LibGfx/DisjointRectSet.h</a>
5,583,0.86%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibGfx/Bitmap.cpp">Userland/Libraries/LibGfx/Bitmap.cpp</a>
1,87,1.15%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibGfx/TextDirection.h">Userland/Libraries/LibGfx/TextDirection.h</a>
1,205,0.49%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibGfx/Matrix.h">Userland/Libraries/LibGfx/Matrix.h</a>
8,452,1.77%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibGfx/GradientPainting.cpp">Userland/Libraries/LibGfx/GradientPainting.cpp</a>
1,272,0.37%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibGfx/SystemTheme.h">Userland/Libraries/LibGfx/SystemTheme.h</a>
1,142,0.70%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibGfx/MedianCut.cpp">Userland/Libraries/LibGfx/MedianCut.cpp</a>
1,55,1.82%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibGfx/PathClipper.h">Userland/Libraries/LibGfx/PathClipper.h</a>
1,116,0.86%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibGfx/TextLayout.h">Userland/Libraries/LibGfx/TextLayout.h</a>
2,937,0.21%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibGfx/Rect.h">Userland/Libraries/LibGfx/Rect.h</a>
1,78,1.28%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibGfx/Matrix4x4.h">Userland/Libraries/LibGfx/Matrix4x4.h</a>
7,467,1.50%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibGfx/AntiAliasingPainter.cpp">Userland/Libraries/LibGfx/AntiAliasingPainter.cpp</a>
1,29,3.45%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibGfx/TextDirection.cpp">Userland/Libraries/LibGfx/TextDirection.cpp</a>
2,209,0.96%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibGfx/ClassicWindowTheme.cpp">Userland/Libraries/LibGfx/ClassicWindowTheme.cpp</a>
29,2064,1.41%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibGfx/Painter.cpp">Userland/Libraries/LibGfx/Painter.cpp</a>
1,378,0.26%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibGfx/EdgeFlagPathRasterizer.cpp">Userland/Libraries/LibGfx/EdgeFlagPathRasterizer.cpp</a>
4,590,0.68%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibGfx/Path.cpp">Userland/Libraries/LibGfx/Path.cpp</a>
1,197,0.51%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibGfx/Painter.h">Userland/Libraries/LibGfx/Painter.h</a>
2,57,3.51%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibGfx/StylePainter.h">Userland/Libraries/LibGfx/StylePainter.h</a>
1,51,1.96%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibGfx/Quad.h">Userland/Libraries/LibGfx/Quad.h</a>
4,523,0.76%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibGfx/ClassicStylePainter.cpp">Userland/Libraries/LibGfx/ClassicStylePainter.cpp</a>
4,161,2.48%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibGfx/Line.h">Userland/Libraries/LibGfx/Line.h</a>
1,42,2.38%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibGfx/MedianCut.h">Userland/Libraries/LibGfx/MedianCut.h</a>
3,328,0.91%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibIDL/Types.h">Userland/Libraries/LibIDL/Types.h</a>
8,198,4.04%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibIDL/Types.cpp">Userland/Libraries/LibIDL/Types.cpp</a>
10,1021,0.98%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibIDL/IDLParser.cpp">Userland/Libraries/LibIDL/IDLParser.cpp</a>
1,14,7.14%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibELF/Arch/x86_64/tls.cpp">Userland/Libraries/LibELF/Arch/x86_64/tls.cpp</a>
5,101,4.95%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibELF/ELFBuild.cpp">Userland/Libraries/LibELF/ELFBuild.cpp</a>
1,406,0.25%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibELF/Image.cpp">Userland/Libraries/LibELF/Image.cpp</a>
9,574,1.57%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibELF/DynamicLinker.cpp">Userland/Libraries/LibELF/DynamicLinker.cpp</a>
1,811,0.12%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibELF/ELFABI.h">Userland/Libraries/LibELF/ELFABI.h</a>
4,491,0.81%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibELF/DynamicObject.cpp">Userland/Libraries/LibELF/DynamicObject.cpp</a>
4,294,1.36%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibELF/Validation.cpp">Userland/Libraries/LibELF/Validation.cpp</a>
5,666,0.75%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibELF/DynamicLoader.cpp">Userland/Libraries/LibELF/DynamicLoader.cpp</a>
2,627,0.32%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibAccelGfx/Painter.cpp">Userland/Libraries/LibAccelGfx/Painter.cpp</a>
14,1554,0.90%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibCpp/Parser.cpp">Userland/Libraries/LibCpp/Parser.cpp</a>
3,157,1.91%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibCpp/SemanticSyntaxHighlighter.cpp">Userland/Libraries/LibCpp/SemanticSyntaxHighlighter.cpp</a>
1,100,1.00%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibCpp/SyntaxHighlighter.cpp">Userland/Libraries/LibCpp/SyntaxHighlighter.cpp</a>
2,353,0.57%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibCpp/Preprocessor.cpp">Userland/Libraries/LibCpp/Preprocessor.cpp</a>
2,177,1.13%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibCpp/Parser.h">Userland/Libraries/LibCpp/Parser.h</a>
1,224,0.45%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibCodeComprehension/Cpp/Tests.cpp">Userland/Libraries/LibCodeComprehension/Cpp/Tests.cpp</a>
11,822,1.34%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibCodeComprehension/Cpp/CppComprehensionEngine.cpp">Userland/Libraries/LibCodeComprehension/Cpp/CppComprehensionEngine.cpp</a>
5,26,19.23%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibCodeComprehension/Cpp/ConnectionFromClient.h">Userland/Libraries/LibCodeComprehension/Cpp/ConnectionFromClient.h</a>
1,165,0.61%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibCodeComprehension/Cpp/CppComprehensionEngine.h">Userland/Libraries/LibCodeComprehension/Cpp/CppComprehensionEngine.h</a>
3,196,1.53%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibCodeComprehension/Shell/ShellComprehensionEngine.cpp">Userland/Libraries/LibCodeComprehension/Shell/ShellComprehensionEngine.cpp</a>
5,27,18.52%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibCodeComprehension/Shell/ConnectionFromClient.h">Userland/Libraries/LibCodeComprehension/Shell/ConnectionFromClient.h</a>
2,99,2.02%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibCodeComprehension/Types.h">Userland/Libraries/LibCodeComprehension/Types.h</a>
6,32,18.75%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibCodeComprehension/CodeComprehensionEngine.cpp">Userland/Libraries/LibCodeComprehension/CodeComprehensionEngine.cpp</a>
5,43,11.63%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibCodeComprehension/CodeComprehensionEngine.h">Userland/Libraries/LibCodeComprehension/CodeComprehensionEngine.h</a>
1,118,0.85%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibVT/Line.cpp">Userland/Libraries/LibVT/Line.cpp</a>
1,50,2.00%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibVT/CharacterSet.h">Userland/Libraries/LibVT/CharacterSet.h</a>
6,1235,0.49%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibVT/TerminalWidget.cpp">Userland/Libraries/LibVT/TerminalWidget.cpp</a>
1,314,0.32%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibVT/Terminal.h">Userland/Libraries/LibVT/Terminal.h</a>
9,1573,0.57%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibVT/Terminal.cpp">Userland/Libraries/LibVT/Terminal.cpp</a>
2,460,0.43%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibSanitizer/UBSanitizer.cpp">Userland/Libraries/LibSanitizer/UBSanitizer.cpp</a>
1,772,0.13%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibIMAP/Parser.cpp">Userland/Libraries/LibIMAP/Parser.cpp</a>
1,406,0.25%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibIMAP/Client.cpp">Userland/Libraries/LibIMAP/Client.cpp</a>
1,235,0.43%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibSymbolication/Symbolication.cpp">Userland/Libraries/LibSymbolication/Symbolication.cpp</a>
2,321,0.62%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Bytecode/Generator.h">Userland/Libraries/LibJS/Bytecode/Generator.h</a>
14,2956,0.47%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Bytecode/Interpreter.cpp">Userland/Libraries/LibJS/Bytecode/Interpreter.cpp</a>
17,2624,0.65%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Bytecode/ASTCodegen.cpp">Userland/Libraries/LibJS/Bytecode/ASTCodegen.cpp</a>
3,1024,0.29%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Bytecode/Generator.cpp">Userland/Libraries/LibJS/Bytecode/Generator.cpp</a>
3,36,8.33%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Contrib/Test262/AgentObject.cpp">Userland/Libraries/LibJS/Contrib/Test262/AgentObject.cpp</a>
1,175,0.57%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Heap/Heap.h">Userland/Libraries/LibJS/Heap/Heap.h</a>
